soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
25-1052,"Chemistry Teachers, Postsecondary",191,20650.0,20650.0,95250.0,462.46648492078054,1969.2871594390417,254.4858385850665,508.52015441250825,137.81815848222968,1364.9178875573543,2431.7536443598224,763.0059929975748,1502.736046039584,388.05909286934735,1714.4185924761418,201.4035324574012,431.2971167314708,123.91573171462692,1200.431564898988,2102.4776853454896,632.700649188872,1324.347296613615,0.018792207887135464,0.08302269212959525,0.009753197697694975,0.020886058921620862,0.006000761826374185,0.058132279171863824,0.10181490001673073,0.03063925661931584,0.06413304099823802
25-1053,"Environmental Science Teachers, Postsecondary",192,6240.0,6240.0,91450.0,1212.7968420636378,2354.3169213438036,663.4545885850665,533.7121186982225,397.38958705365826,1681.3419947002112,3567.1137634074416,1197.166707283289,2078.7315817538697,1013.4744030392586,1706.4272437720203,525.4963078232458,330.64394477646385,355.9023512681395,1266.7324765570395,2719.901646811279,856.1402525997097,1622.634827825179,0.1624157697178299,0.2734659044506443,0.08421415189475094,0.052987811662894846,0.057035633216048,0.20300199944824351,0.43588167416847423,0.13720196355764577,0.2600376326642915
25-1054,"Physics Teachers, Postsecondary",193,12860.0,12860.0,100810.0,925.7968420636377,2572.4835880104706,309.45458858506646,651.7121186982225,410.38958705365826,1830.3419947002114,3498.280430074108,961.166707283289,2240.7315817538697,780.022567802062,2096.248375278017,208.09335234085603,504.49377080534055,380.4686277737619,1527.9037898274883,2876.270943080079,712.5871231461966,1908.3724176012502,0.06065494306392395,0.16300531689564676,0.016181442639257856,0.03922968668781808,0.02958542984243872,0.11881055908456363,0.2236602599595707,0.055411129327075946,0.14839598892700234
25-1061,"Anthropology and Archeology Teachers, Postsecondary",194,4930.0,4930.0,98940.0,1745.7121977498498,3821.046074467284,938.3915820698909,808.7194741532977,629.4094239094239,2825.3328479330003,5566.758272217134,1747.1110562231886,3454.742271842424,1404.7916913364459,3299.9833890443974,723.696877593255,614.3306122992981,521.7743740264264,2522.1354213815507,4704.775080380844,1338.027489892553,3043.909795407977,0.284947604733559,0.6693678273923727,0.14679449849761764,0.12461067186598339,0.1058365870236159,0.5115893349658318,0.9543154321259318,0.271405170363601,0.6174259219894477
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",195,9340.0,9340.0,92980.0,591.9252835146598,1815.1278347807252,350.7201366570662,521.8387348016531,149.3537841468876,1209.0057479496502,2407.053118295385,872.5588714587194,1358.3595320965376,217.1812900944595,1190.032822799796,104.42261130772908,308.4697676461767,44.67479750415887,819.7407453401948,1407.2141128942553,412.8923789539058,864.4155428443537,0.023252814785274037,0.12741250779441068,0.01118015110361125,0.03302674171800607,0.004783168897661549,0.08776667508995663,0.15066532257968474,0.04420689282161732,0.09254984398761817
25-1063,"Economics Teachers, Postsecondary",196,11640.0,11640.0,122750.0,543.6027028694984,1059.689326716209,354.91368504416295,337.2994202855241,153.22475188882305,686.1075624657791,1603.2920295857075,692.2131053296871,839.3323143546022,202.04129213367537,392.7082562850169,131.72347160041485,125.40638201516789,57.14055928051572,253.54893495675122,594.7495484186923,257.12985361558276,310.68949423726696,0.017357499324198916,0.033737822704898356,0.01131644945020746,0.010773744159378686,0.004908982756058051,0.021782554549549075,0.05109532202909727,0.022090193609586146,0.026691537305607128
25-1064,"Geography Teachers, Postsecondary",197,3340.0,3340.0,87880.0,543.6027028694984,1109.689326716209,354.91368504416295,337.2994202855241,153.22475188882308,686.1075624657791,1653.2920295857075,692.2131053296871,839.3323143546022,57.97404774282437,162.6843278343605,37.796941163692914,35.98430549232481,16.396002405233894,72.75373219549391,220.65837557718487,73.78124665601773,89.1497346007278,0.017357499324198913,0.04870788258513787,0.011316449450207459,0.010773744159378686,0.004908982756058052,0.021782554549549075,0.06606538190933679,0.022090193609586146,0.026691537305607124
25-1065,"Political Science Teachers, Postsecondary",198,15190.0,15190.0,98420.0,543.6027028694984,1059.689326716209,354.91368504416295,337.2994202855241,153.22475188882308,686.1075624657791,1603.2920295857075,692.2131053296871,839.3323143546022,263.6604147345815,512.477526887406,171.89686714865132,163.65317378096222,74.56744806452181,330.8770036076504,776.1379416219875,335.55004092961354,405.44445167217225,0.017357499324198913,0.033737822704898356,0.01131644945020746,0.010773744159378684,0.004908982756058052,0.021782554549549072,0.051095322029097265,0.022090193609586146,0.026691537305607128
25-1066,"Psychology Teachers, Postsecondary",199,40050.0,40050.0,88470.0,615.5788933456889,5394.236945763828,388.12797075844867,1132.9184679045718,162.55808522215642,4101.298038656255,6009.815839109517,1521.0464386630204,4263.856123878412,715.6397504952449,5680.031403254711,458.92228698159295,1225.6610328238564,178.04618857819247,4275.122677600054,6395.671153749956,1684.5833198054493,4453.168866178246,0.01786865793995618,0.14182350569924373,0.011458733757343145,0.030603271730932746,0.004445597717308176,0.10674463614482033,0.15969216363919989,0.042062005488275885,0.11119023386212849
25-1067,"Sociology Teachers, Postsecondary",200,12030.0,12030.0,90200.0,538.8407981075936,1045.1337711606536,351.1359072663852,328.5216425077463,153.22475188882308,681.7742291324457,1583.9745692682473,679.6575497741316,834.9989810212688,206.3648051198205,398.77893873169404,134.16661047969194,125.44085802956866,59.05506255537836,259.9868643437017,605.1437438515145,259.60746850926057,319.04192689908007,0.017154181639220323,0.03314870646148745,0.011152669200306895,0.010427336494560987,0.004908982756058052,0.021611543170715022,0.05030288810070777,0.021580005694867878,0.026520525926773075
25-1069,"Social Sciences Teachers, Postsecondary, All Other",201,16200.0,16200.0,89350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-1071,"Health Specialties Teachers, Postsecondary",202,207700.0,207700.0,127640.0,538.8407981075937,1086.1337711606536,351.1359072663851,328.5216425077463,153.22475188882305,681.7742291324457,1624.9745692682473,679.6575497741316,834.9989810212688,3562.923526466061,6925.986332050944,2316.4093929037417,2165.757789920317,1019.5957184332574,4488.717516557509,10488.909858517005,4482.167182824059,5508.313234990766,0.017154181639220323,0.033346106557780184,0.011152669200306893,0.010427336494560987,0.004908982756058052,0.021611543170715015,0.050500288197000504,0.02158000569486788,0.026520525926773068
25-1072,"Nursing Instructors and Teachers, Postsecondary",203,69190.0,69190.0,84180.0,244.74556001235564,814.9432949701774,157.85019298067087,245.8549758410797,41.98665665072784,511.8218481800648,1059.688854982533,403.7051688217506,553.8085048307927,500.0617934169567,1747.5429183343535,338.21457654280556,536.0893832288447,90.2037407704108,1114.1885101766668,2247.60471175131,874.3039597716503,1204.3922509470776,0.007227370912226574,0.025257160259204416,0.004888200267998346,0.00774807606921296,0.001303710662963012,0.016103317100399868,0.032484531171430985,0.012636276337211306,0.01740702776336288
25-1081,"Education Teachers, Postsecondary",204,58280.0,58280.0,78540.0,567.6027028694984,2064.537811564694,354.91368504416295,502.32972331582715,153.22475188882308,1295.4408957991125,2632.1405144341925,857.2434083599901,1448.6656476879355,1035.5950606143126,2967.160525013362,659.5226739580909,792.0065612049426,286.09551502306323,1877.2435709539516,4002.755585627675,1451.5292351630335,2163.3390859770147,0.017769304403128218,0.05091215725829379,0.011316449450207463,0.013589680185397093,0.004908982756058051,0.032210768204426074,0.06868146166142201,0.024906129635604554,0.03711975096048412
25-1082,"Library Science Teachers, Postsecondary",205,4330.0,4330.0,81720.0,975.9130476970847,3206.7755336127607,518.7585126303699,748.2132133889725,326.4488898198576,2276.848941776124,4182.688581309845,1266.9717260193422,2603.2978315959813,579.0608911789408,2397.8299077816987,268.77876345944946,490.9786523339253,204.7933305423667,1753.8351704688027,2976.8907989606396,759.7574157933748,1958.6285010111696,0.13373230743162604,0.5537713412890759,0.06207361742712459,0.11338998899166866,0.047296381187613555,0.4050427645424487,0.687503648720702,0.17546360641879324,0.4523391457300623
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",206,13900.0,13900.0,78980.0,543.6027028694984,1059.689326716209,354.91368504416295,337.2994202855241,153.22475188882308,686.1075624657791,1603.2920295857075,692.2131053296871,839.3323143546021,241.2692406063649,468.95573559808713,157.2986473578837,149.7550438153637,68.23486030920692,302.77750823873214,710.224976204452,307.05369117324744,371.01236854793905,0.017357499324198913,0.033737822704898356,0.01131644945020746,0.010773744159378684,0.004908982756058052,0.021782554549549075,0.051095322029097265,0.022090193609586146,0.026691537305607124
25-1112,"Law Teachers, Postsecondary",207,14830.0,14830.0,133950.0,609.5074647742604,1164.498850525733,411.62797075844867,401.63275361885746,148.98665665072784,711.1551815133981,1774.0063152999933,813.2607243773061,860.1418381641259,487.481690592896,737.1561845661598,324.92087108044086,267.0411937756746,126.33402913174147,436.34829134703904,1224.6378751590557,591.9620648561155,562.6823204787805,0.03287132101098422,0.04970709268821037,0.021909701354041865,0.018006823585682712,0.008518815180832197,0.029423350731425425,0.0825784136991946,0.03991652493972458,0.037942165912257624
25-1113,"Social Work Teachers, Postsecondary",208,12050.0,12050.0,75330.0,791.8407981075937,4000.558013584896,463.1359072663852,927.4004303865343,252.22475188882308,2975.046956405173,4792.39881169249,1390.5363376529194,3227.2717082939957,459.7078887526049,3358.2984894932392,246.38966386369805,725.2183902779146,158.1532422104995,2555.3706816033578,3818.006378245844,971.6080541416127,2713.523923813857,0.038150032261626964,0.2786969700824265,0.020447275009435523,0.06018409877825018,0.013124750390912822,0.21206395697953176,0.31684700234405344,0.0806313737876857,0.22518870737044455
25-1121,"Art, Drama, and Music Teachers, Postsecondary",209,97830.0,97830.0,93440.0,393.17413144092706,2152.4432949701772,247.35019298067087,505.8549758410797,59.98665665072784,1409.8218481800648,2545.6174264111046,753.2051688217506,1469.8085048307926,843.3861455942557,3795.6198917681845,564.8589194099371,1017.9942818511039,145.54201415767145,2473.387511932119,4639.00603736244,1582.853201261041,2618.9295260897907,0.008620935761977469,0.03879811808001824,0.005773882443114966,0.010405747540131901,0.0014877033032574,0.025282505488419905,0.047419053841995705,0.016179629983246867,0.026770208791677304
25-1122,"Communications Teachers, Postsecondary",210,27350.0,27350.0,84700.0,542.8440821798433,1052.7582922334504,354.91368504416295,337.29942028552415,153.22475188882308,681.3489417761239,1595.6023744132938,692.2131053296871,834.573693664947,474.03623572515926,916.4128360186115,309.5048924631741,294.661902759007,134.26067837818772,591.4160865096226,1390.449071743771,604.166795222181,725.6767648878102,0.017332220684649333,0.03350686786174082,0.011316449450207463,0.010773744159378682,0.004908982756058052,0.02162398853782898,0.05083908854639016,0.022090193609586143,0.026532971293887028
25-1123,"English Language and Literature Teachers, Postsecondary",211,57680.0,57680.0,83130.0,4470.602702869498,37997.68932671621,2174.413685044163,13669.799420285524,1835.224751888823,23443.60756246578,42468.292029585704,15844.213105329687,25278.832314354604,5138.479445778157,40999.03330960527,2555.7104994552524,14728.655104666006,2072.318898603629,25315.413394023333,46137.512755383425,17284.36560412126,27387.732292626963,0.08908598206966292,0.7108015483634755,0.04430843445657511,0.2553511633957352,0.035927858852351405,0.43889412957738094,0.7998875304331384,0.29965959785231033,0.47482198842973233
25-1124,"Foreign Language and Literature Teachers, Postsecondary",212,19520.0,19520.0,83300.0,4196.913047697084,18124.27553361276,1967.2585126303698,6349.713213388972,1800.9488898198576,11537.348941776123,22321.188581309845,8316.971726019341,13338.29783159598,4035.246998369597,17798.213382625177,1865.9882816869967,6243.361411877282,1750.3235805458826,11328.892288098068,21833.460380994773,8109.349693564279,13079.21586864395,0.20672371917877033,0.9117937183721915,0.09559366197166992,0.3198443346248608,0.08966821621648989,0.5803735803328929,1.1185174375509617,0.4154379965965307,0.6700417965493827
25-1125,"History Teachers, Postsecondary",213,18250.0,18250.0,88640.0,1399.9511877179834,5649.386296413179,898.2924729229508,1676.3903293764333,320.46717613124736,3831.046956405173,7049.337484131162,2574.682802299384,4151.51413253642,1154.3103016920331,5229.25379892593,733.2928754582939,1539.6419745607009,260.0451606194887,3566.610334003468,6383.564100617963,2272.934850018995,3826.6554946229567,0.06324987954476893,0.2865344547356674,0.04018043153196131,0.08436394381154526,0.014249049896958283,0.19543070323306674,0.3497843342804363,0.12454437534350657,0.20967975313002502
25-1126,"Philosophy and Religion Teachers, Postsecondary",214,21620.0,21620.0,87100.0,814.6027028694984,4013.689326716209,411.91368504416295,898.2994202855241,288.22475188882305,3016.107562465779,4828.2920295857075,1310.213105329687,3304.332314354602,646.2691353891805,3683.4117268799023,301.6616371134853,793.9283487257671,241.13220718597506,2800.938829361251,4329.680862269082,1095.5899858392524,3042.071036547226,0.029892189425956547,0.17037057016095755,0.01395289718378748,0.03672194027408729,0.011153201072431779,0.1295531373432586,0.20026275958691409,0.050674837457874766,0.14070633841569039
25-1191,Graduate Teaching Assistants,242,135160.0,135160.0,41900.0,1515.0,6481.0,1043.0,3136.0,342.0,2943.0,7996.0,4179.0,3285.0,1515.0,6481.0,1043.0,3136.0,342.0,2943.0,7996.0,4179.0,3285.0,0.01120893755548979,0.047950577093814735,0.007716780112459308,0.02320213080793134,0.002530334418467002,0.021774193548387097,0.05915951464930453,0.030918910920390646,0.0243045279668541
25-1192,"Home Economics Teachers, Postsecondary",215,2420.0,2420.0,89840.0,282.50746477426037,885.4988505257329,191.62797075844864,282.63275361885746,61.98665665072784,533.1551815133981,1168.0063152999933,474.26072437730613,595.1418381641259,72.21279104752584,141.708561473372,42.22579285331537,47.58865063635419,23.154979804370488,56.38387491974609,213.92135252089784,89.81444348966956,79.53885472411658,0.029839996300630514,0.05855725680717851,0.017448674732774946,0.019664731667914954,0.009568173472880366,0.023299121867663673,0.08839725310780902,0.0371134064006899,0.03286729534054404
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",216,13400.0,13400.0,82020.0,729.4152028694984,5242.5643267162095,436.44493504416295,1425.393170285524,235.22475188882308,3766.826312465779,5971.9795295857075,1861.838105329687,4002.051064354602,421.96983943599815,4640.2220250516275,236.32419023910936,1235.2901803882098,147.7803689311779,3374.496491527755,5062.191864487626,1471.6143706273192,3522.2768604589332,0.03149028652507449,0.34628522575012144,0.017636133599933535,0.09218583435732909,0.011028385741132678,0.2518280963826683,0.37777551227519596,0.10982196795726262,0.26285648212380097
25-1194,"Vocational Education Teachers, Postsecondary",217,103100.0,103100.0,65500.0,5409.0,14144.0,3263.0,4990.0,1602.0,8694.0,19553.0,8253.0,10296.0,5409.0,14144.0,3263.0,4990.0,1602.0,8694.0,19553.0,8253.0,10296.0,0.05246362754607178,0.13718719689621728,0.03164888457807954,0.0483996120271581,0.01553831231813773,0.0843258971871969,0.18965082444228903,0.08004849660523763,0.09986420950533463
25-1199,"Postsecondary Teachers, All Other",218,214520.0,214520.0,91760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-2011,"Preschool Teachers, Except Special Education",219,415360.0,415360.0,38640.0,62.64646464646464,542.914898989899,24.383838383838384,178.7959595959596,6.454545454545455,204.76161616161616,605.5613636363637,203.17979797979797,211.21616161616163,57.970674693776914,556.8835196469436,21.38563061829791,174.3975144575494,7.019038393339537,194.58248001171071,614.8541943407205,195.7831450758473,201.60151840505026,0.00013956730232515628,0.0013407249606291977,5.1486976642666385e-05,0.000419870749368137,1.6898686424642566e-05,0.0004684670647431402,0.001480292262954354,0.0004713577260108034,0.0004853657511677828
25-2012,"Kindergarten Teachers, Except Special Education",220,119250.0,119250.0,65120.0,54.005050505050505,660.594696969697,23.575757575757578,174.0858585858586,10.727272727272727,217.40909090909093,714.5997474747475,197.66161616161617,228.13636363636363,27.7248830408429,459.7083167591967,7.649276639972776,107.97116539559747,3.4954979785783085,124.2962916762329,487.4331998000396,115.62044203557025,127.7917896548112,0.0002324937781202759,0.0038549963669534315,6.414487748404844e-05,0.0009054185777408592,2.9312352021621034e-05,0.0010423169113310934,0.0040874901450737074,0.0009695634552249078,0.0010716292633527144
25-2021,"Elementary School Teachers, Except Special Education",221,1394200.0,1394200.0,68000.0,255.49711399711398,1197.847077922078,143.488455988456,467.35728715728715,54.679653679653676,526.9297258297258,1453.3441919191919,610.8457431457431,581.6093795093796,744.4000620566499,3023.245215210643,414.63356308279754,1221.1885656769277,162.68911955250942,1407.012035650095,3767.645277267293,1635.822128759725,1569.7011552026042,0.0005339263104695523,0.0021684444234762895,0.00029739891198020196,0.0008759063015901074,0.0001166899437329719,0.0010091895249247562,0.002702370733945842,0.0011733052135703091,0.0011258794686577278
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",222,611120.0,611120.0,67790.0,753.9137806637807,4517.472077922078,315.738455988456,1242.5358585858587,345.17965367965365,3084.3940115440114,5271.385858585859,1558.2743145743145,3429.573665223665,971.3559406275026,5757.252387104186,404.67271172340105,1564.2052697398665,447.3017737508123,3976.7526697991925,6728.608327731688,1968.8779814632678,4424.054443550005,0.0015894684196679908,0.009420821421495263,0.0006621820783535166,0.0025595713930813366,0.0007319377106800829,0.006507318807761475,0.011010289841163255,0.0032217534714348538,0.007239256518441558
25-2023,"Career/Technical Education Teachers, Middle School",223,11110.0,11110.0,67680.0,202.66378066378067,662.0137445887445,113.82178932178931,293.02395382395383,49.01298701298701,295.09639249639247,864.6775252525252,406.8457431457431,344.1093795093795,5.0079651553445546,21.1590849162128,2.8064587208653475,7.178220196046469,1.2059828554775442,9.01679978905263,26.16705007155736,9.984678916911818,10.222782644530174,0.0004507619401750274,0.001904508093268479,0.00025260654553243455,0.000646104428086991,0.0001085493119241714,0.0008115931403287695,0.0023552700334435067,0.0008987109736194256,0.0009201424522529409
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",224,1042090.0,1042090.0,69480.0,767.5804473304473,4263.597077922078,321.238455988456,1159.6072871572871,339.512987012987,2974.6797258297256,5031.177525252525,1480.8457431457432,3314.192712842713,1718.6697163147392,9505.414837067581,725.1044431894466,2582.3600470255187,754.2616979209747,6623.828083093285,11224.08455338232,3307.4644902149653,7378.089781014261,0.0016492526713765023,0.00912149126953294,0.0006958174852358688,0.0024780585621448424,0.0007237970788712824,0.006356291762797154,0.010770743940909442,0.0031738760473807113,0.007080088841668436
