soc_2010,title_2010,group_id,oews_tot_emp_allocated,oews_tot_emp_imputed,oews_emp_was_imputed,oews_a_mean,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
25-1065,"Political Science Teachers, Postsecondary",198,17170.0,17170.0,False,105160.0,543.6027028694984,1059.689326716209,354.91368504416295,337.2994202855241,153.22475188882308,686.1075624657791,1603.2920295857075,692.2131053296871,839.3323143546022,280.0145820294922,543.6003829727656,182.5343454414941,173.62083377966377,79.23158223874947,350.9450151790896,823.6149650022577,356.1551792211579,430.17659741783905,0.01630836237795528,0.03165989417430202,0.010631004393796977,0.010111871507260558,0.0046145359486749835,0.020439430121088502,0.04796825655225729,0.020742875901057535,0.025053966069763487
25-1066,"Psychology Teachers, Postsecondary",199,41610.0,41610.0,False,93530.0,615.5788933456889,5394.236945763828,388.12797075844867,1132.9184679045718,162.55808522215642,4101.298038656255,6009.815839109517,1521.0464386630204,4263.856123878412,705.4986071745275,5649.097790556937,451.82965629621964,1215.8784406141658,176.20794816940207,4255.717207501433,6354.596397731465,1667.7080969103854,4431.925155670835,0.01695502540674183,0.13576298463246664,0.010858679555304486,0.02922082289387565,0.004234750016087529,0.10227630875994792,0.15271801003920848,0.040079502449180134,0.10651105877603545
25-1067,"Sociology Teachers, Postsecondary",200,12380.0,12380.0,False,97270.0,538.8407981075936,1045.1337711606536,351.1359072663852,328.5216425077463,153.22475188882308,681.7742291324457,1583.9745692682473,679.6575497741316,834.9989810212688,199.49823055459177,385.0323065851253,129.67643911325908,121.12763675625574,57.127955044596305,251.03715796690392,584.530537139717,250.8040758695148,308.16511301150024,0.016114558203117267,0.03110115562076941,0.010474671980069393,0.009784138671749251,0.004614535948674984,0.020277637961785454,0.047215713823886674,0.020258810651818643,0.02489217391046044
25-1069,"Social Sciences Teachers, Postsecondary, All Other",201,17540.0,17540.0,False,92950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-1071,"Health Specialties Teachers, Postsecondary",202,229720.0,229720.0,False,137900.0,538.8407981075937,1086.1337711606536,351.1359072663851,328.5216425077463,153.22475188882305,681.7742291324457,1624.9745692682473,679.6575497741316,834.9989810212688,3701.8363104200985,7185.557469203149,2406.2416472615405,2247.6123356742382,1060.0511981296172,4658.178992581355,10887.393779623248,4653.853982935779,5718.230190710972,0.016114558203117267,0.03127963376807918,0.010474671980069392,0.009784138671749253,0.0046145359486749835,0.020277637961785454,0.047394191971196445,0.020258810651818643,0.02489217391046044
25-1072,"Nursing Instructors and Teachers, Postsecondary",203,74250.0,74250.0,False,87090.0,244.74556001235564,814.9432949701774,157.85019298067087,245.8549758410797,41.98665665072784,511.8218481800648,1059.688854982533,403.7051688217506,553.8085048307927,502.70558060027906,1757.6443008337633,340.0472439450391,539.2729237736874,90.72967759797083,1120.7560006772092,2260.3498814340423,879.3201677187263,1211.48567827518,0.006770445529970089,0.02367197711560624,0.004579760861212648,0.007262935000319022,0.001221948519837991,0.015094356911477565,0.03044242264557633,0.011842695861531667,0.016316305431315556
25-1081,"Education Teachers, Postsecondary",204,59090.0,59090.0,False,78500.0,567.6027028694984,2064.537811564694,354.91368504416295,502.32972331582715,153.22475188882308,1295.4408957991125,2632.1405144341925,857.2434083599901,1448.6656476879355,987.6611329133775,2872.124222276545,628.1860496294635,761.7215414993931,272.6729292072048,1815.6911751502812,3859.7853551899225,1389.9075911288564,2088.364104357486,0.01671452247272597,0.04860592692970968,0.010631004393796979,0.012890870561844526,0.0046145359486749835,0.030727554157222562,0.06532044940243564,0.023521874955641505,0.03534209010589755
25-1082,"Library Science Teachers, Postsecondary",205,4100.0,4100.0,False,84320.0,975.9130476970847,3206.7755336127607,518.7585126303699,748.2132133889725,326.4488898198576,2276.848941776124,4182.688581309845,1266.9717260193422,2603.2978315959813,555.255131363159,2335.6979271221,253.0740813728211,477.61279431861766,199.17664769549933,1707.305969621534,2890.9530584852587,730.6868756914388,1906.4826173170331,0.13542808082028268,0.5696824212492927,0.06172538570068807,0.11649092544356528,0.04857967016963398,0.41641609015159364,0.7051105020695753,0.17821631114425338,0.4649957603212276
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",206,13560.0,13560.0,False,84820.0,543.6027028694984,1059.689326716209,354.91368504416295,337.2994202855241,153.22475188882308,686.1075624657791,1603.2920295857075,692.2131053296871,839.3323143546021,221.14139384507362,429.3081650035353,144.15641957988703,137.11697763845316,62.57310746403278,277.1586724419601,650.449558848609,281.27339721834016,339.7317799059929,0.01630836237795528,0.03165989417430201,0.010631004393796979,0.010111871507260558,0.0046145359486749835,0.020439430121088502,0.047968256552257296,0.020742875901057535,0.025053966069763487
25-1112,"Law Teachers, Postsecondary",207,22800.0,22800.0,False,139950.0,609.5074647742604,1164.498850525733,411.62797075844867,401.63275361885746,148.98665665072784,711.1551815133981,1774.0063152999933,813.2607243773061,860.1418381641259,534.0293377140691,904.0906202866687,357.98292666863733,320.0672266569314,134.86042625230618,542.840198813798,1438.1199580007378,678.0501533255688,677.7006250661042,0.023422339373424084,0.03965309738099424,0.015701005555641988,0.014038036256882956,0.005914930975978341,0.02380878064972798,0.06307543675441833,0.029739041812524947,0.029723711625706323
25-1113,"Social Work Teachers, Postsecondary",208,13350.0,13350.0,False,81880.0,791.8407981075937,4000.558013584896,463.1359072663852,927.4004303865343,252.22475188882308,2975.046956405173,4792.39881169249,1390.5363376529194,3227.2717082939957,468.12935201161554,3373.9728448326864,251.83687093392638,730.1703134413871,160.60405491481103,2565.616888293028,3842.1021968443024,982.0071843753135,2726.220943207839,0.03506586906454049,0.2527320483020739,0.018864185088683625,0.0546944055012275,0.012030266285753636,0.19218104032157513,0.2877979173666144,0.07355859058991113,0.20421130660732875
25-1121,"Art, Drama, and Music Teachers, Postsecondary",209,97890.0,97890.0,False,102240.0,393.17413144092706,2152.4432949701772,247.35019298067087,505.8549758410797,59.98665665072784,1409.8218481800648,2545.6174264111046,753.2051688217506,1469.8085048307926,801.5783549277335,3644.62233751237,535.3265004909936,970.968707181229,137.61654060694093,2375.586598064539,4446.200692440104,1506.2952076722224,2513.20313867148,0.008188562211949468,0.037231814664545615,0.005468653595780913,0.009918977496998969,0.0014058283849927565,0.02426791907308754,0.04542037687649508,0.01538763109277988,0.025673747458080293
25-1122,"Communications Teachers, Postsecondary",210,29260.0,29260.0,False,90340.0,542.8440821798433,1052.7582922334504,354.91368504416295,337.29942028552415,153.22475188882308,681.3489417761239,1595.6023744132938,692.2131053296871,834.573693664947,476.4912100442905,920.0509535368544,311.0631885624996,295.87336030244387,135.02132185823004,593.7203029527774,1396.542163581145,606.9365488649435,728.7416248110075,0.016284730350112457,0.031443983374465294,0.010631004393796979,0.010111871507260556,0.004614535948674984,0.02029119285552896,0.04772871372457775,0.020742875901057535,0.024905728804203945
25-1123,"English Language and Literature Teachers, Postsecondary",211,59590.0,59590.0,False,90400.0,4470.602702869498,37997.68932671621,2174.413685044163,13669.799420285524,1835.224751888823,23443.60756246578,42468.292029585704,15844.213105329687,25278.832314354604,5062.652960327098,40475.61611588327,2518.0365571436255,14539.431977968983,2040.4722212864697,24990.368499088076,45538.269076210374,17057.468535112606,27030.840720374545,0.08495809633037588,0.6792350413808235,0.04225602545970172,0.24399113908321837,0.03424185637332555,0.4193718492882711,0.7641931377111995,0.28624716454292004,0.45361370566159664
25-1124,"Foreign Language and Literature Teachers, Postsecondary",212,21170.0,21170.0,False,87670.0,4196.913047697084,18124.27553361276,1967.2585126303698,6349.713213388972,1800.9488898198576,11537.348941776123,22321.188581309845,8316.971726019341,13338.29783159598,4040.7164109278606,17808.212333144587,1869.4210212873188,6246.666961892518,1752.0392107786229,11335.226580354141,21848.928744072447,8116.087983179837,13087.265791132762,0.1908699296612121,0.8412003936298813,0.08830519703766268,0.29507165620654313,0.08276047287570254,0.5354381946317497,1.0320703232910935,0.3833768532442058,0.6181986675074521
25-1125,"History Teachers, Postsecondary",213,19860.0,19860.0,False,93710.0,1399.9511877179834,5649.386296413179,898.2924729229508,1676.3903293764333,320.46717613124736,3831.046956405173,7049.337484131162,2574.682802299384,4151.51413253642,1162.7161771410845,5242.848512144947,738.9756928647905,1544.1573408349702,262.00674048094663,3574.974856734808,6405.564689286031,2283.1330336997607,3836.981597215755,0.05854562825483809,0.26399035811404564,0.037209249388962265,0.07775213196550707,0.013192685824821079,0.1800088044680165,0.32253598636888375,0.11496138135446932,0.19320149029283762
25-1126,"Philosophy and Religion Teachers, Postsecondary",214,20840.0,20840.0,False,88210.0,814.6027028694984,4013.689326716209,411.91368504416295,898.2994202855241,288.22475188882305,3016.107562465779,4828.2920295857075,1310.213105329687,3304.332314354602,610.8662719565881,3613.792194592454,278.550131566729,771.73140221131,231.16692917038668,2755.957723723485,4224.658466549042,1050.281533778039,2987.1246528938714,0.029312201149548373,0.17340653524915806,0.013366129153873753,0.03703125730380566,0.011092463012014716,0.13224365276984093,0.2027187363987064,0.05039738645767941,0.14333611578185562
25-1191,Graduate Teaching Assistants,242,155010.0,155010.0,False,47560.0,1515.0,6481.0,1043.0,3136.0,342.0,2943.0,7996.0,4179.0,3285.0,1515.0,6481.0,1043.0,3136.0,342.0,2943.0,7996.0,4179.0,3285.0,0.009773562995935747,0.04181020579317463,0.006728598154957744,0.020230952841752144,0.0022063092703696534,0.018985871879233597,0.05158376878911038,0.02695955099670989,0.02119218114960325
25-1192,"Home Economics Teachers, Postsecondary",215,2630.0,2630.0,False,84450.0,282.50746477426037,885.4988505257329,191.62797075844864,282.63275361885746,61.98665665072784,533.1551815133981,1168.0063152999933,474.26072437730613,595.1418381641259,72.53671746438604,142.87668119973415,42.45592531309281,47.96345640823375,23.213724607173916,57.12367205615301,215.4133986641202,90.41938172132657,80.33739666332693,0.027580500937028914,0.054325734296476864,0.016142937381404113,0.018237055668529945,0.008826511257480575,0.02172002739777681,0.08190623523350578,0.03437999304993406,0.030546538655257388
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",216,12680.0,12680.0,False,87980.0,729.4152028694984,5242.5643267162095,436.44493504416295,1425.393170285524,235.22475188882308,3766.826312465779,5971.9795295857075,1861.838105329687,4002.051064354602,396.47180780565856,4590.028658499494,219.75219757853498,1219.3803404996909,140.5123158291988,3341.9426110545155,4986.500466305152,1439.1325380782257,3482.4549268837145,0.031267492729152885,0.3619896418374995,0.017330614950988563,0.09616564199524376,0.011081412920283817,0.2635601428276432,0.3932571345666524,0.1134962569462323,0.27464155574792704
25-1194,"Vocational Education Teachers, Postsecondary",217,111150.0,111150.0,False,68710.0,5409.0,14144.0,3263.0,4990.0,1602.0,8694.0,19553.0,8253.0,10296.0,5409.0,14144.0,3263.0,4990.0,1602.0,8694.0,19553.0,8253.0,10296.0,0.04866396761133603,0.1272514619883041,0.02935672514619883,0.044894286999550156,0.014412955465587044,0.07821862348178138,0.17591542959964013,0.07425101214574899,0.09263157894736843
25-1199,"Postsecondary Teachers, All Other",218,151530.0,151530.0,False,94470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-2011,"Preschool Teachers, Except Special Education",219,445080.0,445080.0,False,41450.0,62.64646464646464,542.914898989899,24.383838383838384,178.7959595959596,6.454545454545455,204.76161616161616,605.5613636363637,203.17979797979797,211.21616161616163,59.32098518436065,564.6471678930886,22.07774426545364,176.6525209777774,7.235830328009617,196.82456081999499,623.9681530774493,198.73026524323106,204.0603911480046,0.0001332816239425736,0.0012686419697427174,4.960399089029756e-05,0.000396900604335799,1.6257370198637587e-05,0.0004422228831221241,0.001401923593685291,0.00044650459522609657,0.0004584802533207617
25-2012,"Kindergarten Teachers, Except Special Education",220,114410.0,114410.0,False,67020.0,54.005050505050505,660.594696969697,23.575757575757578,174.0858585858586,10.727272727272727,217.40909090909093,714.5997474747475,197.66161616161617,228.13636363636363,26.450618142561186,449.4719197027425,7.0415773612352375,105.56305206370061,3.207803913248761,119.7855928121767,475.92253784530374,112.60462942493584,122.99339672542547,0.00023119148800420581,0.003928606937354624,6.154686969002044e-05,0.0009226732983454297,2.8037793140885945e-05,0.0010469853405486993,0.00415979842535883,0.00098422016803545,0.0010750231336895855
25-2021,"Elementary School Teachers, Except Special Education",221,1393310.0,1393310.0,False,69790.0,255.49711399711398,1197.847077922078,143.488455988456,467.35728715728715,54.679653679653676,526.9297258297258,1453.3441919191919,610.8457431457431,581.6093795093796,722.4343499761031,2937.565790394334,402.5435610914944,1189.6192763704182,158.1245794248191,1361.7844566912354,3660.0001403704373,1592.1628374619127,1519.9090361160545,0.0005185022356662216,0.002108336113567213,0.00028891170026160325,0.0008538080372425506,0.00011348844078117512,0.0009773736330689045,0.002626838349233435,0.0011427197375041538,0.0010908620738500796
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",222,620370.0,620370.0,False,70040.0,753.9137806637807,4517.472077922078,315.738455988456,1242.5358585858587,345.17965367965365,3084.3940115440114,5271.385858585859,1558.2743145743145,3429.573665223665,955.600051946453,5663.757973555133,398.3179394465562,1540.7058022059848,439.88844795796655,3908.5985962290893,6619.358025501586,1939.0237416525408,4348.487044187056,0.0015403711526128811,0.009129645169100913,0.0006420651215348198,0.002483527253422933,0.0007090743394393129,0.006300431349402919,0.010670016321713794,0.0031255923749577523,0.007009505688842233
25-2023,"Career/Technical Education Teachers, Middle School",223,14200.0,14200.0,False,68690.0,202.66378066378067,662.0137445887445,113.82178932178931,293.02395382395383,49.01298701298701,295.09639249639247,864.6775252525252,406.8457431457431,344.1093795093795,6.200185589087509,25.56529147564582,3.474773834410879,8.890305070090175,1.4970745715691565,10.939228409022135,31.765477064733332,12.365078904501054,12.436302980591293,0.0004366327879639091,0.0018003726391299874,0.00024470238270499147,0.0006260778218373363,0.00010542778673022229,0.0007703681978184602,0.0022370054270938965,0.0008707802045423278,0.0008757959845486826
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",224,1072540.0,1072540.0,False,73700.0,767.5804473304473,4263.597077922078,321.238455988456,1159.6072871572871,339.512987012987,2974.6797258297256,5031.177525252525,1480.8457431457432,3314.192712842713,1712.237174651132,9466.555096721144,722.2102390187703,2573.4554316426165,751.8652181264317,6595.699344926695,11178.792271372275,3295.6656706613867,7347.564563053126,0.0015964319975489323,0.008826295612957226,0.0006733643864273316,0.0023994027557411534,0.0007010136853883601,0.006149606863078948,0.010422727610506157,0.003072767142168485,0.006850620548467308
25-2032,"Career/Technical Education Teachers, Secondary School",225,104450.0,104450.0,False,70550.0,709.2748917748918,4622.0693001443005,295.04401154401154,1199.0795093795093,301.012987012987,3315.040836940837,5331.344191919192,1494.123520923521,3616.0538239538237,555.8348541871645,4126.888626519843,213.96839630801352,983.9685335582531,263.01193232397173,3073.1615317714504,4682.723480707008,1197.9369298662666,3336.1734640954223,0.0053215400113658645,0.03951066181445517,0.002048524617597066,0.009420474232247516,0.0025180654123884323,0.029422321989195314,0.044832201825821046,0.011468998849844583,0.031940387401583746
25-2051,"Special Education Teachers, Preschool",226,28200.0,28200.0,False,72610.0,265.05555555555554,762.0222222222222,197.77777777777777,363.5888888888889,0.0,243.15555555555554,1027.0777777777778,561.3666666666667,243.15555555555554,242.60156312405363,674.8497424934819,188.69733721492238,340.2084307103982,0.0,216.59808833106888,917.4513056175355,528.9057679253206,216.59808833106888,0.008602892309363603,0.023930841932392977,0.006691394936699375,0.01206412874859568,0.0,0.007680783274151379,0.032533734241756575,0.018755523685295056,0.007680783274151379
25-2052,"Special Education Teachers, Kindergarten and Elementary School (#)",227,,67500.0,True,,230.05555555555554,748.6888888888889,126.77777777777777,312.5888888888889,0.0,228.15555555555557,978.7444444444444,439.3666666666667,228.15555555555557,225.16331598842626,799.2453021503364,118.66915822720784,324.3393288280808,0.0,245.63372206904785,1024.4086181387627,443.0084870552886,245.63372206904785,0.0033357528294581666,0.011840671142967947,0.0017580616033660422,0.004805027093749345,0.0,0.003639018104726635,0.015176423972426113,0.006563088697115386,0.003639018104726635
25-2053,"Special Education Teachers, Middle School",228,95330.0,95330.0,False,72310.0,837.0804473304473,5032.727633477633,340.4051226551227,1402.907287157287,353.17965367965365,3446.413059163059,5869.80808080808,1743.3124098124097,3799.592712842713,202.59085038558464,1504.1415532966125,71.93280290155286,426.6432052732529,73.50547524374524,993.7713293285763,1706.7324036821972,498.57600817480574,1067.2768045723215,0.0021251531562528547,0.01577826028843609,0.0007545662740118836,0.004475434860728552,0.0007710634138649454,0.010424539277547218,0.017903413444688945,0.005230001134740436,0.011195602691412163
25-2054,"Special Education Teachers, Secondary School",229,162780.0,162780.0,False,74610.0,882.4137806637807,5589.172077922079,362.0717893217893,1562.907287157287,347.512987012987,3815.7463924963927,6471.585858585859,1924.9790764790764,4163.259379509379,403.5718153397324,2951.5572202309677,162.42547875136106,861.3384734608862,124.20158924252172,1946.1745843173671,3355.1290355707,1023.7639522122472,2070.3761735598887,0.002479246930456643,0.018132185896492,0.0009978220834952762,0.005291426916457097,0.0007630027598139926,0.011955858117197243,0.020611432826948644,0.0062892489999523725,0.012718860877011235
25-2059,"Special Education Teachers, All Other",230,39350.0,39350.0,False,74180.0,182.0,827.0,120.0,354.0,21.0,439.0,1009.0,474.0,460.0,182.0,827.0,120.0,354.0,21.0,439.0,1009.0,474.0,460.0,0.004625158831003812,0.021016518424396443,0.0030495552731893264,0.008996188055908513,0.0005336721728081322,0.011156289707750953,0.025641677255400255,0.01204574332909784,0.011689961880559084
