soc_2010,title_2010,group_id,equal_1p_api_task_count,equal_claude_ai_task_count,equal_1p_api_automation_count,equal_claude_ai_automation_count,equal_1p_api_augmentation_count,equal_claude_ai_augmentation_count,equal_total_task_count,equal_total_automation_count,equal_total_augmentation_count,emp_1p_api_task_count,emp_claude_ai_task_count,emp_1p_api_automation_count,emp_claude_ai_automation_count,emp_1p_api_augmentation_count,emp_claude_ai_augmentation_count,emp_total_task_count,emp_total_automation_count,emp_total_augmentation_count,tot_emp_adjusted,tot_emp_imputed,emp_1p_api_task_count_pc,emp_claude_ai_task_count_pc,emp_1p_api_automation_count_pc,emp_claude_ai_automation_count_pc,emp_1p_api_augmentation_count_pc,emp_claude_ai_augmentation_count_pc,emp_total_task_count_pc,emp_total_automation_count_pc,emp_total_augmentation_count_pc
25-1192,"Home Economics Teachers, Postsecondary",215,282.50746477426037,885.4988505257329,191.62797075844867,282.63275361885746,61.98665665072784,533.1551815133981,1168.0063152999933,474.26072437730613,595.141838164126,72.21279104752584,141.708561473372,42.22579285331537,47.58865063635419,23.154979804370488,56.38387491974609,213.92135252089784,89.81444348966956,79.53885472411658,2420.0,2420.0,0.029839996300630514,0.05855725680717851,0.017448674732774946,0.019664731667914954,0.009568173472880366,0.023299121867663673,0.08839725310780902,0.0371134064006899,0.03286729534054404
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",216,729.4152028694984,5242.5643267162095,436.44493504416295,1425.393170285524,235.22475188882308,3766.826312465779,5971.9795295857075,1861.838105329687,4002.051064354602,421.96983943599815,4640.2220250516275,236.32419023910936,1235.2901803882098,147.7803689311779,3374.496491527755,5062.191864487626,1471.6143706273192,3522.2768604589332,13400.0,13400.0,0.03149028652507449,0.34628522575012144,0.017636133599933535,0.09218583435732909,0.011028385741132678,0.2518280963826683,0.37777551227519596,0.10982196795726262,0.26285648212380097
25-1194,"Vocational Education Teachers, Postsecondary",217,5409.0,14144.0,3263.0,4990.0,1602.0,8694.0,19553.0,8253.0,10296.0,5409.0,14144.0,3263.0,4990.0,1602.0,8694.0,19553.0,8253.0,10296.0,103100.0,103100.0,0.05246362754607178,0.13718719689621728,0.03164888457807954,0.0483996120271581,0.01553831231813773,0.0843258971871969,0.18965082444228903,0.08004849660523763,0.09986420950533463
25-1199,"Postsecondary Teachers, All Other",218,,,,,,,,,,,,,,,,,,,214520.0,214520.0,,,,,,,,,
25-2011,"Preschool Teachers, Except Special Education",219,62.64646464646464,542.914898989899,24.383838383838384,178.7959595959596,6.454545454545454,204.76161616161616,605.5613636363637,203.17979797979797,211.21616161616163,57.970674693776914,556.7128236933871,21.38563061829791,174.31565007166006,7.019038393339537,194.55461128459945,614.683498387164,195.70128068995797,201.573649677939,415360.0,415360.0,0.00013956730232515628,0.0013403140015730622,5.1486976642666385e-05,0.0004196736567595822,1.6898686424642566e-05,0.0004683999693870364,0.0014798813038982186,0.0004711606334022486,0.000485298655811679
25-2012,"Kindergarten Teachers, Except Special Education",220,54.005050505050505,660.594696969697,23.575757575757578,174.0858585858586,10.727272727272727,217.40909090909093,714.5997474747475,197.66161616161617,228.13636363636363,27.626364871602156,458.93793697677313,7.592211470904368,107.81396700533355,3.4701954979536365,123.7062593620916,486.56430184837535,115.40617847623793,127.17645486004525,119250.0,119250.0,0.00023166762995054219,0.003848536159134366,6.36663435715251e-05,0.0009041003522459837,2.9100171890596533e-05,0.001037369051254437,0.004080203789084909,0.0009677666958175089,0.0010664692231450335
25-2021,"Elementary School Teachers, Except Special Education",221,255.49711399711398,1197.847077922078,143.488455988456,467.35728715728715,54.679653679653676,526.9297258297258,1453.3441919191919,610.8457431457432,581.6093795093796,742.160987022879,3013.114038587935,413.2829709984826,1218.9438848389536,162.39329801383508,1399.7716683844772,3755.2750256108134,1632.2268558374362,1562.1649663983121,1394200.0,1394200.0,0.0005323203177613534,0.0021611777640137245,0.0002964301900720719,0.0008742962880784347,0.00011647776360194741,0.0010039963193117754,0.002693498081775078,0.0011707264781505066,0.0011204740829137228
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",222,753.9137806637807,4517.472077922078,315.738455988456,1242.5358585858587,345.17965367965365,3084.3940115440114,5271.385858585859,1558.2743145743145,3429.573665223665,970.3744863636681,5752.811586173423,404.08070639090465,1563.2213582826132,447.1721062291406,3973.578997984988,6723.186072537091,1967.302064673518,4420.751104214128,611120.0,611120.0,0.001587862426959792,0.009413554762032698,0.0006612133564453866,0.0025579613795696644,0.0007317255305490584,0.006502125602148494,0.01100141718899249,0.003219174736015051,0.007233851132697551
25-2023,"Career/Technical Education Teachers, Middle School",223,202.66378066378067,662.0137445887445,113.82178932178932,293.02395382395383,49.01298701298701,295.0963924963925,864.6775252525252,406.84574314574314,344.1093795093795,4.990122576356464,21.078352329583705,2.7956962204660227,7.160332945931787,1.203625534221862,8.959103274692412,26.06847490594017,9.956029166397808,10.162728808914276,11110.0,11110.0,0.0004491559474668285,0.001897241433805914,0.0002516378236243045,0.0006444944145753183,0.0001083371317931469,0.0008063999347157887,0.0023463973812727426,0.0008961322381996227,0.0009147370665089357
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",224,767.5804473304473,4263.597077922078,321.238455988456,1159.6072871572871,339.512987012987,2974.679725829726,5031.177525252525,1480.8457431457432,3314.192712842713,1716.9961273734523,9497.842323908237,724.0949477762034,2580.6822680451396,754.0405871282353,6618.416295456054,11214.838451281688,3304.777215821343,7372.45688258429,1042090.0,1042090.0,0.0016476466786683034,0.009114224610070375,0.0006948487633277389,0.0024764485486331693,0.0007235848987402579,0.006351098557184172,0.010761871288738678,0.003171297311960908,0.00707468345592443
25-2032,"Career/Technical Education Teachers, Secondary School",225,709.2748917748918,4622.0693001443005,295.04401154401154,1199.0795093795093,301.012987012987,3315.040836940837,5331.344191919192,1494.123520923521,3616.0538239538237,549.9315059228514,4105.734680016115,210.80759166863976,975.8195119789158,261.564001994699,3062.998737993842,4655.666185938967,1186.6271036475555,3324.562739988541,88280.0,88280.0,0.00622940083736805,0.046508095605076065,0.0023879428145518774,0.011053687267545489,0.002962890824588797,0.03469640618479658,0.05273749644244412,0.013441630082097367,0.037659297009385376
25-2051,"Special Education Teachers, Preschool",226,265.05555555555554,762.0222222222222,197.77777777777777,363.5888888888889,0.0,243.15555555555554,1027.0777777777778,561.3666666666667,243.15555555555554,241.01349758354436,663.064142950918,188.58234492534,337.10863439767337,0.0,212.71980294369527,904.0776405344625,525.6909793230134,212.71980294369527,22970.0,22970.0,0.01049253363445992,0.028866527773222378,0.008209941006762735,0.01467603980834451,0.0,0.009260766344958435,0.039359061407682305,0.022885980815107242,0.009260766344958435
25-2052,"Special Education Teachers, Kindergarten and Elementary School (#)",227,230.05555555555554,748.6888888888889,126.77777777777777,312.5888888888889,0.0,228.15555555555557,978.7444444444444,439.3666666666667,228.15555555555557,226.56851026994173,810.7134858983445,118.66920286827981,327.3710269369967,0.0,249.45458536407915,1037.2819961682862,446.0402298052765,249.45458536407915,,65840.0,0.0034411985156431,0.012313388303437797,0.0018023876498827432,0.004972220943757545,0.0,0.0037887998992114087,0.015754586819080898,0.006774608593640288,0.0037887998992114087
25-2053,"Special Education Teachers, Middle School",228,837.0804473304473,5032.727633477633,340.4051226551227,1402.907287157287,353.17965367965365,3446.413059163059,5869.808080808081,1743.3124098124097,3799.592712842713,185.44751693765176,1404.4113939896101,64.9075682495922,399.0971673180168,66.34925249007497,925.1305843592102,1589.858910927262,464.004735567609,991.4798368492851,82970.0,82970.0,0.0022351153059859195,0.016926737302514285,0.0007823016542074509,0.004810138210413604,0.0007996776243229478,0.011150181804980236,0.019161852608500205,0.005592439864621056,0.011949859429303183
25-2054,"Special Education Teachers, Secondary School",229,882.4137806637807,5589.172077922079,362.0717893217893,1562.907287157287,347.512987012987,3815.7463924963927,6471.585858585859,1924.9790764790764,4163.259379509379,396.65150896887116,2920.392245600117,159.18167653734835,852.9284292063886,120.70147598848231,1923.4809259213273,3317.0437545689883,1012.110105743737,2044.1824019098096,152490.0,152490.0,0.00260116406957093,0.019151368913372137,0.0010438827237021992,0.005593340082670264,0.0007915369925141473,0.012613816813701405,0.02175253298294307,0.0066372228063724635,0.013405353806215553
25-2059,"Special Education Teachers, All Other",230,182.0,827.0,120.0,354.0,21.0,439.0,1009.0,474.0,460.0,182.0,827.0,120.0,354.0,21.0,439.0,1009.0,474.0,460.0,42780.0,42780.0,0.004254324450677887,0.01933146330060776,0.002805049088359046,0.008274894810659187,0.0004908835904628332,0.010261804581580177,0.02358578775128565,0.011079943899018233,0.010752688172043012
25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,231,3332.560606060606,18612.450252525254,1602.520202020202,4164.730303030303,1151.2272727272727,13647.231313131313,21945.010858585858,5767.250505050505,14798.458585858585,2823.3490093017153,17173.49815455451,1329.492742328122,3685.8572193611067,985.0328110283306,12777.743503564117,19996.847163856226,5015.349961689229,13762.776314592447,36490.0,36490.0,0.07737322579615553,0.47063574005356285,0.03643444073247799,0.10101006356155404,0.026994596081894508,0.35017110176936467,0.5480089658497185,0.13744450429403202,0.3771656978512592
25-3021,Self-Enrichment Education Teachers,232,1679.6161616161617,10362.039141414141,802.5202020202021,2662.9747474747473,610.2272727272727,7357.464646464647,12041.655303030304,3465.4949494949497,7967.691919191919,2102.7917672208523,11298.264854827728,1032.314908774519,2978.1653486562786,763.2502618986088,7967.917736890674,13401.05662204858,4010.480257430798,8731.167998789282,248150.0,248150.0,0.008473873734518848,0.04552998128078875,0.004160043960405074,0.012001472289567917,0.0030757616840564527,0.03210927961672647,0.0540038550153076,0.01616151624997299,0.03518504130078292
25-3099,"Teachers and Instructors, All Other (#)",233,13262.0,69912.0,6306.0,25102.0,6043.0,43718.0,83174.0,31408.0,49761.0,13262.0,69912.0,6306.0,25102.0,6043.0,43718.0,83174.0,31408.0,49761.0,692660.0,692660.0,0.019146478791903676,0.10093263650275748,0.009104033725059914,0.03624000230993561,0.008724338059076603,0.06311610313862501,0.12007911529466116,0.045344036034995525,0.07184044119770161
25-4011,Archivists,234,2752.0,7142.0,2285.0,3644.0,193.0,2875.0,9894.0,5929.0,3068.0,2752.0,7142.0,2285.0,3644.0,193.0,2875.0,9894.0,5929.0,3068.0,7230.0,7230.0,0.38063623789764867,0.9878284923928078,0.3160442600276625,0.5040110650069156,0.02669432918395574,0.39764868603042874,1.3684647302904565,0.8200553250345781,0.4243430152143845
25-4012,Curators,235,2535.0,3325.0,1746.0,1162.0,325.0,1851.0,5860.0,2908.0,2176.0,2535.0,3325.0,1746.0,1162.0,325.0,1851.0,5860.0,2908.0,2176.0,11620.0,11620.0,0.21815834767641998,0.286144578313253,0.15025817555938037,0.1,0.027969018932874356,0.15929432013769362,0.504302925989673,0.2502581755593804,0.187263339070568
25-4013,Museum Technicians and Conservators,236,122.0,700.0,116.0,265.0,0.0,147.0,822.0,381.0,147.0,122.0,700.0,116.0,265.0,0.0,147.0,822.0,381.0,147.0,12240.0,12240.0,0.009967320261437908,0.05718954248366013,0.009477124183006535,0.02165032679738562,0.0,0.012009803921568628,0.06715686274509804,0.031127450980392157,0.012009803921568628
25-4021,Librarians,237,4670.0,8838.0,3537.0,3163.0,584.0,4901.0,13508.0,6700.0,5485.0,4670.0,8838.0,3537.0,3163.0,584.0,4901.0,13508.0,6700.0,5485.0,65840.0,65840.0,0.07092952612393681,0.1342345078979344,0.05372114216281895,0.04804070473876063,0.008869987849331714,0.07443803159173755,0.2051640340218712,0.10176184690157959,0.08330801944106926
25-4031,Library Technicians,238,2758.0,2943.0,2154.0,1495.0,201.0,1140.0,5701.0,3649.0,1341.0,2758.0,2943.0,2154.0,1495.0,201.0,1140.0,5701.0,3649.0,1341.0,73330.0,73330.0,0.037610800490931406,0.04013364243829265,0.029374062457384425,0.020387290331378698,0.002741033683349243,0.015546161189144961,0.07774444292922406,0.049761352788763126,0.018287194872494205
25-9011,Audio-Visual and Multimedia Collections Specialists,237,1215.5,2831.5,939.0,1117.0,127.5,1274.5,4047.0,2056.0,1402.0,1222.0824108241081,2878.534317343174,943.8669946699467,1134.3935219352193,128.9760557605576,1298.4759327593276,4100.6167281672815,2078.2605166051662,1427.4519885198852,65840.0,65840.0,0.01856139749125316,0.04372014455259984,0.014335768448814502,0.01722954923959932,0.0019589315881008143,0.019721687921617978,0.062281542043853,0.03156531768841382,0.02168061950971879
25-9021,Farm and Home Management Advisors,239,176.0,948.0,83.0,260.0,0.0,300.0,1124.0,343.0,300.0,176.0,948.0,83.0,260.0,0.0,300.0,1124.0,343.0,300.0,8220.0,8220.0,0.02141119221411192,0.11532846715328467,0.010097323600973237,0.031630170316301706,0.0,0.0364963503649635,0.1367396593673966,0.04172749391727494,0.0364963503649635
25-9031,Instructional Coordinators,240,14950.0,61222.0,11029.0,28520.0,2715.0,30850.0,76172.0,39549.0,33565.0,14950.0,61222.0,11029.0,28520.0,2715.0,30850.0,76172.0,39549.0,33565.0,198660.0,198660.0,0.07525420316117991,0.30817477096546864,0.05551696365649854,0.14356186449209704,0.013666565992147387,0.15529044598812042,0.38342897412664856,0.1990788281485956,0.1689570119802678
25-9041,Teacher Assistants (#),241,3008.136363636364,4272.590909090909,1823.1363636363635,1771.5454545454545,866.2727272727273,2197.6363636363635,7280.727272727273,3594.681818181818,3063.909090909091,2992.6098721123494,4166.176807123352,1814.0350764342243,1749.9909994574232,862.8033458030784,2116.7333404292326,7158.786679235702,3564.026075891648,2979.5366862323112,,65840.0,0.04545276233463471,0.0632772905091639,0.02755217309286489,0.026579450174019185,0.013104546564445298,0.03214965583884011,0.10873005284379864,0.05413162326688408,0.045254202403285405
25-9099,"Education, Training, and Library Workers, All Other",242,,,,,,,,,,,,,,,,,,,129170.0,129170.0,,,,,,,,,
27-1011,Art Directors,243,1813.0,4140.0,1333.0,2106.0,356.0,1678.0,5953.0,3439.0,2034.0,1813.0,4140.0,1333.0,2106.0,356.0,1678.0,5953.0,3439.0,2034.0,54470.0,54470.0,0.033284376721130896,0.07600514044428125,0.02447218652469249,0.03866348448687351,0.006535707729025152,0.030805948228382597,0.10928951716541216,0.063135671011566,0.037341655957407745
27-1012,Craft Artists,244,1236.0,2588.0,782.0,935.0,75.0,1104.0,3824.0,1717.0,1179.0,1236.0,2588.0,782.0,935.0,75.0,1104.0,3824.0,1717.0,1179.0,4760.0,4760.0,0.2596638655462185,0.5436974789915966,0.16428571428571428,0.19642857142857142,0.015756302521008403,0.2319327731092437,0.8033613445378152,0.3607142857142857,0.2476890756302521
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",245,4713.0,7051.0,3399.0,3205.0,785.0,2999.0,11764.0,6604.0,3784.0,4713.0,7051.0,3399.0,3205.0,785.0,2999.0,11764.0,6604.0,3784.0,12080.0,12080.0,0.39014900662251656,0.5836920529801325,0.2813741721854305,0.26531456953642385,0.06498344370860927,0.2482615894039735,0.973841059602649,0.5466887417218543,0.3132450331125828
27-1014,Multimedia Artists and Animators,246,14622.0,18262.0,11744.0,8620.0,2033.0,9205.0,32884.0,20364.0,11238.0,14622.0,18262.0,11744.0,8620.0,2033.0,9205.0,32884.0,20364.0,11238.0,35990.0,35990.0,0.40627952208946927,0.5074187274242845,0.3263128646846346,0.2395109752709086,0.05648791330925257,0.25576549041400387,0.9136982495137538,0.5658238399555432,0.31225340372325644
27-1019,"Artists and Related Workers, All Other",247,,,,,,,,,,,,,,,,,,,7510.0,7510.0,,,,,,,,,
27-1021,Commercial and Industrial Designers,248,989.0,774.0,910.0,203.0,18.0,298.0,1763.0,1113.0,316.0,989.0,774.0,910.0,203.0,18.0,298.0,1763.0,1113.0,316.0,30450.0,30450.0,0.032479474548440065,0.02541871921182266,0.029885057471264367,0.006666666666666667,0.0005911330049261083,0.009786535303776683,0.05789819376026273,0.036551724137931035,0.010377668308702792
27-1022,Fashion Designers,249,522.0,881.0,417.0,368.0,48.0,264.0,1403.0,785.0,312.0,522.0,881.0,417.0,368.0,48.0,264.0,1403.0,785.0,312.0,20560.0,20560.0,0.02538910505836576,0.04285019455252918,0.020282101167315176,0.0178988326848249,0.0023346303501945525,0.012840466926070038,0.06823929961089494,0.03818093385214008,0.015175097276264591
27-1023,Floral Designers,250,0.0,67.0,0.0,0.0,0.0,16.0,67.0,0.0,16.0,0.0,67.0,0.0,0.0,0.0,16.0,67.0,0.0,16.0,42840.0,42840.0,0.0,0.0015639589169000935,0.0,0.0,0.0,0.00037348272642390287,0.0015639589169000935,0.0,0.00037348272642390287
27-1024,Graphic Designers,251,4910.0,4175.0,3841.0,1979.0,807.0,1825.0,9085.0,5820.0,2632.0,4910.0,4175.0,3841.0,1979.0,807.0,1825.0,9085.0,5820.0,2632.0,211890.0,211890.0,0.023172400773986503,0.01970361980272783,0.018127330218509603,0.009339751757987635,0.003808579923545236,0.008612959554485818,0.04287602057671433,0.027467081976497238,0.012421539478031055
27-1025,Interior Designers,252,88.0,999.0,28.0,282.0,0.0,509.0,1087.0,310.0,509.0,88.0,999.0,28.0,282.0,0.0,509.0,1087.0,310.0,509.0,64290.0,64290.0,0.0013687976357131747,0.015538964069062062,0.00043552652045419194,0.0043863742417172185,0.0,0.007917249961113704,0.01690776170477524,0.004821900762171411,0.007917249961113704
27-1026,Merchandise Displayers and Window Trimmers,253,0.0,128.0,0.0,0.0,0.0,44.0,128.0,0.0,44.0,0.0,128.0,0.0,0.0,0.0,44.0,128.0,0.0,44.0,173110.0,173110.0,0.0,0.0007394142452775692,0.0,0.0,0.0,0.0002541736468141644,0.0007394142452775692,0.0,0.0002541736468141644
27-1027,Set and Exhibit Designers,254,441.0,1150.0,303.0,491.0,17.0,400.0,1591.0,794.0,417.0,441.0,1150.0,303.0,491.0,17.0,400.0,1591.0,794.0,417.0,9490.0,9490.0,0.04646996838777661,0.12118018967334036,0.03192834562697577,0.05173867228661749,0.001791359325605901,0.04214963119072708,0.16765015806111697,0.08366701791359325,0.04394099051633298
